date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:14	122913/122913	---MCZ	200	added ('OK')	text/html	etag:W/%2278971e39c7eed27c21d8c965eadb3406%22	http://www.meitalav.co.il/%d7%a9%d7%99%d7%98%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%aa-%d7%94%d7%9e%d7%9e%d7%93%d7%99%d7%9d.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a9%d7%99%d7%98%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%aa-%d7%94%d7%9e%d7%9e%d7%93%d7%99%d7%9d.html	(from http://www.meitalav.co.il/)
10:17:15	122974/122974	---MCZ	200	added ('OK')	text/html	etag:W/%220ab73520d214a6e68cbf2c02f03ece31%22	http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%aa%d7%a8%d7%a4%d7%99%d7%94.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%aa%d7%a8%d7%a4%d7%99%d7%94.html	(from http://www.meitalav.co.il/)
10:17:16	122453/122453	---MCZ	200	added ('OK')	text/html	etag:W/%2272064fb27f1cd509cfd34e40a6db56ef%22	http://www.meitalav.co.il/%d7%a4%d7%a8%d7%97%d7%99-%d7%91%d7%90%d7%9a.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a4%d7%a8%d7%97%d7%99-%d7%91%d7%90%d7%9a.html	(from http://www.meitalav.co.il/)
10:17:17	122280/122280	---MCZ	200	added ('OK')	text/html	etag:W/%2201e9e75529c097d1d82f4ca74a663c26%22	http://www.meitalav.co.il/%d7%a0%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a4%d7%99.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a0%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a4%d7%99.html	(from http://www.meitalav.co.il/)
10:17:18	123281/123281	---MCZ	200	added ('OK')	text/html	etag:W/%22a567d306a776ac9039cba348544e4333%22	http://www.meitalav.co.il/%d7%aa%d7%98%d7%90-%d7%94%d7%99%d7%9c%d7%99%d7%a0%d7%92.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%aa%d7%98%d7%90-%d7%94%d7%99%d7%9c%d7%99%d7%a0%d7%92.html	(from http://www.meitalav.co.il/)
10:17:19	117555/117555	---MCZ	200	added ('OK')	text/html	etag:W/%22a39a5c9e9d75a6973b6950d08d70d9f0%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94-%d7%95%d7%94%d7%a2%d7%95%d7%a8.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94-%d7%95%d7%94%d7%a2%d7%95%d7%a8.html	(from http://www.meitalav.co.il/)
10:17:20	118253/118253	---MCZ	200	added ('OK')	text/html	etag:W/%22705dd6b063a888c272f65c04b6bc970f%22	http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a8%d7%a4%d7%9c%d7%95%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a8%d7%a4%d7%9c%d7%95%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.html	(from http://www.meitalav.co.il/)
10:17:21	118268/118268	---MCZ	200	added ('OK')	text/html	etag:W/%227f33411a34699584466fe5f354cdfcea%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a2%d7%99%d7%9b%d7%95%d7%9c-%d7%95%d7%aa%d7%96%d7%95%d7%a0%d7%94.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a2%d7%99%d7%9b%d7%95%d7%9c-%d7%95%d7%aa%d7%96%d7%95%d7%a0%d7%94.html	(from http://www.meitalav.co.il/)
10:17:22	117581/117581	---MCZ	200	added ('OK')	text/html	etag:W/%22e62cdebcccc6e3bf1074a014f9f0fe0b%22	http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.html	(from http://www.meitalav.co.il/)
10:17:22	178/178	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2030%20Mar%202016%2007:16:28%20GMT	http://www.meitalav.co.il/%u05D7%u05D9%u05D9%u05DD-%u05D1%u05E6%u05DC-%u05D4%u05D7%u05E8%u05D3%u05D4-%u05D5%u05D4%u05E4%u05D7%u05D3.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%u05D7%u05D9%u05D9%u05DD-%u05D1%u05E6%u05DC-%u05D4%u05D7%u05E8%u05D3%u05D4-%u05D5%u05D4%u05E4%u05D7%u05D3.4c.delayed	(from http://www.meitalav.co.il/)
10:17:23	145196/145196	---MCZ	200	added ('OK')	text/html	etag:W/%22372f2d13da93366c9e5b9a29328ad78a%22	http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9d.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9d.html	(from http://www.meitalav.co.il/)
10:17:24	145869/145869	---MCZ	200	added ('OK')	text/html	etag:W/%2282120223296a1cd5075c554a56685c2b%22	http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%92%d7%95%d7%a3.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%92%d7%95%d7%a3.html	(from http://www.meitalav.co.il/)
10:17:25	156708/156708	---MCZ	200	added ('OK')	text/html	etag:W/%2240e0e7f5816bbcaaddaa17bf83f68293%22	http://www.meitalav.co.il/%d7%a4%d7%95%d7%a8%d7%9e%d7%95%d7%9c%d7%95%d7%aa-%d7%a6%d7%9e%d7%97%d7%99-%d7%9e%d7%a8%d7%a4%d7%90.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a4%d7%95%d7%a8%d7%9e%d7%95%d7%9c%d7%95%d7%aa-%d7%a6%d7%9e%d7%97%d7%99-%d7%9e%d7%a8%d7%a4%d7%90.html	(from http://www.meitalav.co.il/)
10:17:25	119416/119416	---MCZ	200	added ('OK')	text/html	etag:W/%22d2d5d58a3d9ec8858d7588851af3eae7%22	http://www.meitalav.co.il/%d7%aa%d7%95%d7%a1%d7%a4%d7%99-%d7%9e%d7%96%d7%95%d7%9f.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%aa%d7%95%d7%a1%d7%a4%d7%99-%d7%9e%d7%96%d7%95%d7%9f.html	(from http://www.meitalav.co.il/)
10:17:26	120288/120288	---MCZ	200	added ('OK')	text/html	etag:W/%2267b539218cd0f1d2843cae3c00c12cc8%22	http://www.meitalav.co.il/%d7%97%d7%a8%d7%93%d7%95%d7%aa-%d7%95%d7%a4%d7%97%d7%93%d7%99%d7%9d.html	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%97%d7%a8%d7%93%d7%95%d7%aa-%d7%95%d7%a4%d7%97%d7%93%d7%99%d7%9d.html	(from http://www.meitalav.co.il/)
10:17:27	14941/14941	---M--	200	added ('OK')	image/png	etag:%225513bdf0-3a5d%22	http://images7.webydo.com/-1/MobileMenu/mobile_menu.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/-1/MobileMenu/mobile_menu.png	(from http://www.meitalav.co.il/IP_Master_PT_RTL.master.css?v=5295001125)
10:17:28	7911/7911	---MCZ	200	added ('OK')	text/css	etag:W/%224c7bf5cc9a4a21931b92d3b1aa82a45d%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94.html)
10:17:29	7849/7849	---MCZ	200	added ('OK')	text/css	etag:W/%22a90d523d9666f7409139681d4fa11def%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%95%d7%a8.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%95%d7%a8ae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%95%d7%a8.html)
10:17:30	7921/7921	---MCZ	200	added ('OK')	text/css	etag:W/%2248e59e22cae50090ee42aebd9f461979%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%99%d7%9b%d7%95%d7%9c.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%99%d7%9b%d7%95%d7%9cae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a2%d7%99%d7%9b%d7%95%d7%9c.html)
10:17:32	1003/1003	---M--	200	added ('OK')	image/png	etag:%225513bdf1-3eb%22	http://images.design-editor.com/-1/imagepopup/imagepopup_overlay.png	C:/My%20Web%20Sites/MeitalAfterFix/images.design-editor.com/-1/imagepopup/imagepopup_overlay.png	(from http://global.webydo.com/v8/main.css?v=DplyPub_160221.1)
10:17:33	2494/2494	---M--	200	added ('OK')	image/png	etag:%225513bdf1-9be%22	http://images.design-editor.com/-1/imagepopup/close_btn.png	C:/My%20Web%20Sites/MeitalAfterFix/images.design-editor.com/-1/imagepopup/close_btn.png	(from http://global.webydo.com/v8/main.css?v=DplyPub_160221.1)
10:17:34	17606/17606	---M--	200	added ('OK')	image/png	etag:%225513bdf0-44c6%22	http://images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_side.png	C:/My%20Web%20Sites/MeitalAfterFix/images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_side.png	(from http://global.webydo.com/v8/main.css?v=DplyPub_160221.1)
10:17:34	17144/17144	---M--	200	added ('OK')	image/png	etag:%225513bdf0-42f8%22	http://images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_down.png	C:/My%20Web%20Sites/MeitalAfterFix/images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_down.png	(from http://global.webydo.com/v8/main.css?v=DplyPub_160221.1)
10:17:35	442/442	---M--	200	added ('OK')	image/png	etag:%225513bdf0-1ba%22	http://images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_side_rtl.png	C:/My%20Web%20Sites/MeitalAfterFix/images5.design-editor.com/-1/MobileMenu/mobile_menu_arrow_side_rtl.png	(from http://global.webydo.com/v8/main.css?v=DplyPub_160221.1)
10:17:36	2441/2441	---M--	200	added ('OK')	image/png	etag:%22564b21c7-989%22	http://images.design-editor.com/-1/imagepopup/fancybox_sprite_left.png	C:/My%20Web%20Sites/MeitalAfterFix/images.design-editor.com/-1/imagepopup/fancybox_sprite_left.png	(from http://global.webydo.com/v8/script.js?v=DplyPub_160221.1)
10:17:36	2433/2433	---M--	200	added ('OK')	image/png	etag:%22564b21cb-981%22	http://images.design-editor.com/-1/imagepopup/fancybox_sprite_right.png	C:/My%20Web%20Sites/MeitalAfterFix/images.design-editor.com/-1/imagepopup/fancybox_sprite_right.png	(from http://global.webydo.com/v8/script.js?v=DplyPub_160221.1)
10:17:37	26598/26598	---MCZ	200	added ('OK')	text/css	etag:W/%227da128b2071e3df899b0a82a86292a7f%22	http://www.meitalav.co.il/about.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/aboutae57.css	(from http://www.meitalav.co.il/about.html)
10:17:39	4001/4001	---M--	200	added ('OK')	image/png	etag:%2255a36f94-fa1%22	http://images7.webydo.com/91/9142713/3958%2f162C572B-9AA3-D368-8DC7-3C6ACCAFBB4B.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/162C572B-9AA3-D368-8DC7-3C6ACCAFBB4B.png	(from http://www.meitalav.co.il/about.html)
10:19:47	804636/804636	---M--	200	added ('OK')	image/jpeg	etag:%2255a36d14-c471c%22	http://images7.webydo.com/91/9142713/3958%2fF97AF081-F523-A3F3-3CBA-1D1CE28BD91F.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/F97AF081-F523-A3F3-3CBA-1D1CE28BD91F.jpg	(from http://www.meitalav.co.il/about.html)
10:19:49	7831/7831	---MCZ	200	added ('OK')	text/css	etag:W/%22cca2b9a5181e5477d4d88c57ea12a0bc%22	http://www.meitalav.co.il/%d7%92%d7%a0%d7%99%d7%a7%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%92%d7%a0%d7%99%d7%a7%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%92%d7%a0%d7%99%d7%a7%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.html)
10:19:51	39975/39975	---MCZ	200	added ('OK')	text/css	etag:W/%221598e5bbba0ea96c269d4c2c9b15bc23%22	http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:19:53	840739/840739	---M--	200	added ('OK')	image/jpeg	etag:%2255a36ea4-cd423%22	http://images7.webydo.com/91/9142713/3958%2f2318BB4C-0BD2-9BFE-F495-3C20BDDAD5C2.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/2318BB4C-0BD2-9BFE-F495-3C20BDDAD5C2.jpg	(from http://www.meitalav.co.il/about.html)
10:20:26	1061409/1061409	---M--	200	added ('OK')	image/jpeg	etag:%2255a36c1b-103221%22	http://images7.webydo.com/91/9142713/3958%2f6C5DFD5F-02AB-8636-93AC-BEB776323A90.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/6C5DFD5F-02AB-8636-93AC-BEB776323A90.jpg	(from http://www.meitalav.co.il/about.html)
10:20:28	4148/4148	---M--	200	added ('OK')	image/png	etag:%2255a758d6-1034%22	http://images7.webydo.com/91/9142713/3958%2f9260F474-52F6-E985-D77C-51F365F75498.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/9260F474-52F6-E985-D77C-51F365F75498.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:20:29	3799/3799	---M--	200	added ('OK')	image/png	etag:%2255a759a0-ed7%22	http://images7.webydo.com/91/9142713/3958%2f6A962174-1C78-7FA5-D944-B32CFDD8DCB5.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/6A962174-1C78-7FA5-D944-B32CFDD8DCB5.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:20:30	4148/4148	---M--	200	added ('OK')	image/png	etag:%2255a7583c-1034%22	http://images7.webydo.com/91/9142713/3958%2f0E49AEDE-B998-9146-E6DD-4764D6188D1B.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/0E49AEDE-B998-9146-E6DD-4764D6188D1B.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:20:31	3882/3882	---M--	200	added ('OK')	image/png	etag:%2255a75971-f2a%22	http://images7.webydo.com/91/9142713/3958%2fAFF78B48-E5BA-4FD7-8D6B-901EC4584199.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/AFF78B48-E5BA-4FD7-8D6B-901EC4584199.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:20:33	7770/7770	---MCZ	200	added ('OK')	text/css	etag:W/%224b713090993bc1805919920530e2d015%22	http://www.meitalav.co.il/%d7%97%d7%99%d7%99%d7%9d-%d7%91%d7%a6%d7%9c-%d7%94%d7%97%d7%a8%d7%93%d7%94-%d7%95%d7%94%d7%a4%d7%97%d7%93.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%97%d7%99%d7%99%d7%9d-%d7%91%d7%a6%d7%9c-%d7%94%d7%97%d7%a8%d7%93%d7%94-%d7%95%d7%94%d7%a4%d7%97%d7%93ae57.css	(from http://www.meitalav.co.il/%d7%97%d7%99%d7%99%d7%9d-%d7%91%d7%a6%d7%9c-%d7%94%d7%97%d7%a8%d7%93%d7%94-%d7%95%d7%94%d7%a4%d7%97%d7%93.html)
10:20:35	26128/26128	---MCZ	200	added ('OK')	text/css	etag:W/%226d553e7a814e93ce829ca2b69bcf3ede%22	http://www.meitalav.co.il/%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%95%d7%a6%d7%a8%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%95%d7%a6%d7%a8%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%95%d7%a6%d7%a8%d7%99%d7%9d.html)
10:20:36	276817/276817	---M--	200	added ('OK')	image/png	etag:%2255a37330-43951%22	http://images7.webydo.com/91/9142713/3958%2f4A90D8E5-99C6-D947-C26D-233C4B24D7B4.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/4A90D8E5-99C6-D947-C26D-233C4B24D7B4.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:20:37	18649/18649	---MCZ	200	added ('OK')	text/css	etag:W/%2259a7e1676da32ffaf810c1f20232a250%22	http://www.meitalav.co.il/%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:20:39	7660/7660	---MCZ	200	added ('OK')	text/css	etag:W/%221f130979436055dfabe39e5c7bc3697c%22	http://www.meitalav.co.il/%d7%a9%d7%a4%d7%aa-%d7%94%d7%92%d7%95%d7%a3-%d7%95%d7%94%d7%a0%d7%a4%d7%a9.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a9%d7%a4%d7%aa-%d7%94%d7%92%d7%95%d7%a3-%d7%95%d7%94%d7%a0%d7%a4%d7%a9ae57.css	(from http://www.meitalav.co.il/%d7%a9%d7%a4%d7%aa-%d7%94%d7%92%d7%95%d7%a3-%d7%95%d7%94%d7%a0%d7%a4%d7%a9.html)
10:20:40	7924/7924	---MCZ	200	added ('OK')	text/css	etag:W/%22d494fadf4dc763ecbfb1cf6c9501b324%22	http://www.meitalav.co.il/%d7%aa%d7%99%d7%a0%d7%95%d7%a7%d7%95%d7%aa-%d7%95%d7%99%d7%9c%d7%93%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%aa%d7%99%d7%a0%d7%95%d7%a7%d7%95%d7%aa-%d7%95%d7%99%d7%9c%d7%93%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%aa%d7%99%d7%a0%d7%95%d7%a7%d7%95%d7%aa-%d7%95%d7%99%d7%9c%d7%93%d7%99%d7%9d.html)
10:20:42	12772/12772	---MCZ	200	added ('OK')	text/css	etag:W/%223effb54bb92c834bf0123cbfbc86b5b7%22	http://www.meitalav.co.il/%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.html)
10:20:43	43968/43968	---MCZ	200	added ('OK')	text/css	etag:W/%22b511d8d1c4737ff7a10913d29c815438%22	http://www.meitalav.co.il/home.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/homeae57.css	(from http://www.meitalav.co.il/home.html)
10:21:21	227967/227967	---M--	200	added ('OK')	image/jpeg	etag:%2256c96bb0-37a7f%22	http://images7.webydo.com/91/9142713/129457813/34EEFAA8-B35D-7527-5B1A-FD42BC5BA293.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/129457813/34EEFAA8-B35D-7527-5B1A-FD42BC5BA293.jpg	(from http://www.meitalav.co.il/home.html)
10:21:42	124689/124689	---M--	200	added ('OK')	image/jpeg	etag:%2256c96bb1-1e711%22	http://images7.webydo.com/91/9142713/129457813/F9376070-B321-9AF5-B7D9-E8F6586D0CB3.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/129457813/F9376070-B321-9AF5-B7D9-E8F6586D0CB3.jpg	(from http://www.meitalav.co.il/home.html)
10:21:43	3191/3191	---M--	200	added ('OK')	image/png	etag:%2255c3367a-c77%22	http://images7.webydo.com/91/9142713/3958/6CA36FE1-1261-1607-C364-8A4BDDE16ADB.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/6CA36FE1-1261-1607-C364-8A4BDDE16ADB.png	(from http://www.meitalav.co.il/home.html)
10:22:05	129073/129073	---M--	200	added ('OK')	image/jpeg	etag:%2256c96bb1-1f831%22	http://images7.webydo.com/91/9142713/129457813/F9D5648E-08E1-F375-B279-7B7823813E3A.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/129457813/F9D5648E-08E1-F375-B279-7B7823813E3A.jpg	(from http://www.meitalav.co.il/home.html)
10:22:06	3191/3191	---M--	200	added ('OK')	image/png	etag:%2255c336f2-c77%22	http://images7.webydo.com/91/9142713/3958/354EFE4E-521C-19A5-6BD9-1D017E1C45DC.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/354EFE4E-521C-19A5-6BD9-1D017E1C45DC.png	(from http://www.meitalav.co.il/home.html)
10:22:25	693372/693372	---M--	200	added ('OK')	image/jpeg	etag:%2255dc10a6-a947c%22	http://images7.webydo.com/91/9142713/3958/84169628-65FE-4195-20E0-E75B0A636F0C.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/84169628-65FE-4195-20E0-E75B0A636F0C.jpg	(from http://www.meitalav.co.il/%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%95%d7%a6%d7%a8%d7%99%d7%9d.html)
10:22:25	115218/115218	---M--	200	added ('OK')	image/jpeg	etag:%2256c96bb0-1c212%22	http://images7.webydo.com/91/9142713/129457813/223BE7D2-0DD2-A5E0-A593-9B22173415CF.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/129457813/223BE7D2-0DD2-A5E0-A593-9B22173415CF.jpg	(from http://www.meitalav.co.il/home.html)
10:22:26	3191/3191	---M--	200	added ('OK')	image/png	etag:%2255c336cf-c77%22	http://images7.webydo.com/91/9142713/3958/B04A09DF-3E68-9009-46C1-A3B31DA3F3B2.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/B04A09DF-3E68-9009-46C1-A3B31DA3F3B2.png	(from http://www.meitalav.co.il/home.html)
10:22:26	62042/62042	---MCZ	200	added ('OK')	text/css	etag:W/%222b3e0ac90ffc9b8fede5a07ce6c8a186%22	http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95ae57.css	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:23:32	405139/405139	---M--	200	added ('OK')	image/jpeg	etag:%2255a769d2-62e93%22	http://images7.webydo.com/91/9142713/3958%2fA3CE087D-C8AC-DFC6-EA46-AB2AB8591212.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/A3CE087D-C8AC-DFC6-EA46-AB2AB8591212.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
